   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     64361               1            .2        .125            65234           63352.7                            95
     64361               1            .5         .25           1881.3             686.2                           100
     64361               1             2           1             1195                 0                           100
     64361               1          15.6           8             1195                 0                           100
     64405               1            .2        .125          67451.5           65570.2                            95
     64405               1            .5         .25           1881.3             686.2                           100
     64405               1             2           1             1195                 0                           100
     64405               1          15.6           8             1195                 0                           100
     64429               1            .2        .125          68022.3           66141.1                            95
     64429               1            .5         .25           1881.3             686.2                           100
     64429               1             2           1             1195                 0                           100
     64429               1          15.6           8             1195                 0                           100
     64433               1            .2        .125          68320.3             66439                            95
     64433               1            .5         .25           1881.3             686.2                           100
     64433               1             2           1             1195                 0                           100
     64433               1          15.6           8             1195                 0                           100

~~END-MEMORY-PGA-ADVICE~~
Elapsed: 00:00:00.16



~~BEGIN-SIZE-ON-DISK~~

   SNAP_ID    SIZE_GB
---------- ----------
     64260      49.23
     64284      49.23
     64308      49.23
     64332      49.23
     64356      49.23
     64380      49.23
     64404      49.23
     64428      49.23
     64440      49.23

~~END-SIZE-ON-DISK~~
Elapsed: 00:00:00.11



~~BEGIN-OSSTAT~~

   SNAP_ID INSTANCE_NUMBER       load       cpus      cores    sockets     mem_gb mem_free_gb       idle       busy       user        sys     iowait       nice   cpu_wait rsrc_mgr_wait      vm_in     vm_out  cpu_count
---------- --------------- ---------- ---------- ---------- ---------- ---------- ----------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ------------- ---------- ---------- ----------
     64237               1        6.8         32         16          2     516765             1.6238E+10 3127348128 1735687979 1327438669 1799850181   34506858                        0 3.1983E+10 5.1379E+10         32
     64238               1        5.4         32         16          2     516765             1.6247E+10 3130213318 1737060695 1328900644 1801444118   34506886                        0 3.2020E+10 5.1405E+10         32
     64239               1        7.7         32         16          2     516765             1.6256E+10 3132834800 1738682824 1329855677 1802925048   34526270                        0 3.2038E+10 5.1405E+10         32
     64240               1        6.7         32         16          2     516765             1.6264E+10 3135273130 1740031785 1330841034 1804699923   34597168                        0 3.2060E+10 5.1405E+10         32
     64241               1        5.9         32         16          2     516765             1.6273E+10 3138088154 1741879094 1331772869 1806894119   34597191                        0 3.2086E+10 5.1405E+10         32
     64242               1        4.2         32         16          2     516765             1.6282E+10 3140192918 1743068902 1332664178 1808415478   34597535                        0 3.2098E+10 5.1405E+10         32
     64243               1        2.8         32         16          2     516765             1.6292E+10 3142129356 1744109916 1333536340 1809789041   34597558                        0 3.2100E+10 5.1405E+10         32
     64244               1        3.4         32         16          2     516765             1.6301E+10 3144176036 1745213400 1334455966 1811001500   34597580                        0 3.2125E+10 5.1405E+10         32
     64245               1        3.7         32         16          2     516765             1.6310E+10 3146023231 1746196810 1335299163 1812222977   34597599                        0 3.2131E+10 5.1405E+10         32
     64246               1        5.6         32         16          2     516765             1.6320E+10 3148011192 1747320829 1336142324 1813442473   34597619                        0 3.2149E+10 5.1405E+10         32
     64247               1        4.6         32         16          2     516765             1.6329E+10 3149861816 1748320141 1336973050 1814605453   34597639                        0 3.2163E+10 5.1405E+10         32
     64248               1        3.9         32         16          2     516765             1.6338E+10 3152175016 1749659002 1337914103 1815952198   34597660                        0 3.2166E+10 5.1405E+10         32
     64249               1        4.3         32         16          2     516765             1.6347E+10 3154311792 1750880337 1338801588 1817445873   34597679                        0 3.2169E+10 5.1405E+10         32
     64250               1        4.6         32         16          2     516765             1.6356E+10 3156480768 1751985301 1339841679 1818904788   34597704                        0 3.3229E+10 5.1405E+10         32
     64251               1        4.9         32         16          2     516765             1.6365E+10 3158790840 1753053667 1341057382 1820341833   34597727                        0 3.4813E+10 5.1405E+10         32
     64252               1        3.6         32         16          2     516765             1.6374E+10 3161199290 1754192941 1342298399 1821811264   34597747                        0 3.5961E+10 5.1405E+10         32
     64253               1        7.6         32         16          2     516765             1.6383E+10 3164131990 1755620615 1343689223 1823300562   34678011                        0 3.7206E+10 5.1405E+10         32
     64254               1        5.7         32         16          2     516765             1.6391E+10 3166578272 1756636846 1345000590 1824626236   34773087                        0 3.8633E+10 5.1405E+10         32
     64255               1        7.2         32         16          2     516765             1.6398E+10 3171214089 1758858965 1347381148 1825734432   34773112                        0 3.9984E+10 5.1405E+10         32
     64256               1        9.2         32         16          2     516765             1.6404E+10 3176286297 1761364868 1349908996 1826887890   34773137                        0 4.1395E+10 5.1405E+10         32
     64257               1        4.6         32         16          2     516765             1.6411E+10 3181032949 1763735800 1352246567 1828140686   34773160                        0 4.2667E+10 5.1405E+10         32
     64258               1        6.4         32         16          2     516765             1.6417E+10 3185979086 1766288840 1354605485 1829336522   34773184                        0 4.3922E+10 5.1405E+10         32
     64259               1        5.4         32         16          2     516765             1.6424E+10 3190485016 1768521927 1356844744 1830771905   34773210                        0 4.4939E+10 5.1405E+10         32
     64260               1        9.2         32         16          2     516765             1.6432E+10 3194062164 1770470032 1358443009 1832400376   34773231                        0 4.6936E+10 5.1405E+10         32
     64261               1          7         32         16          2     516765             1.6440E+10 3197571053 1772613170 1359775968 1834131635   34773254                        0 4.8725E+10 5.1405E+10         32
     64262               1        5.1         32         16          2     516765             1.6448E+10 3200434043 1774047106 1361175736 1835849789   34773281                        0 5.0462E+10 5.1405E+10         32
     64263               1        6.4         32         16          2     516765             1.6457E+10 3203431065 1775695595 1362478169 1837410927   34793095                        0 5.2355E+10 5.1405E+10         32
     64264               1        7.9         32         16          2     516765             1.6465E+10 3206098488 1776971380 1363768272 1839160951   34863063                        0 5.3191E+10 5.1405E+10         32
     64265               1        6.3         32         16          2     516765             1.6473E+10 3209389939 1778910216 1365088709 1840859234   34863388                        0 5.4454E+10 5.1405E+10         32
     64266               1        4.4         32         16          2     516765             1.6482E+10 3211640958 1780138163 1366079849 1842820879   34863410                        0 5.4745E+10 5.1405E+10         32
     64267               1        5.1         32         16          2     516765             1.6492E+10 3213625163 1781221691 1366957629 1844289094   34863433                        0 5.4745E+10 5.1405E+10         32
     64268               1        3.9         32         16          2     516765             1.6501E+10 3215544308 1782245173 1367830246 1845570356   34863453                        0 5.4745E+10 5.1405E+10         32
     64269               1        3.5         32         16          2     516765             1.6510E+10 3217610904 1783373589 1368742659 1847053943   34863473                        0 5.4745E+10 5.1405E+10         32
     64270               1        5.6         32         16          2     516765             1.6520E+10 3219536103 1784447573 1369573703 1848335501   34863494                        0 5.4745E+10 5.1405E+10         32
     64271               1        4.4         32         16          2     516765             1.6529E+10 3221431742 1785480546 1370415498 1849688068   34863516                        0 5.4745E+10 5.1405E+10         32
     64272               1        3.3         32         16          2     516765             1.6538E+10 3223337907 1786503396 1371277033 1851029907   34863536                        0 5.4745E+10 5.1405E+10         32
     64273               1        3.6         32         16          2     516765             1.6548E+10 3225465620 1787690037 1372192728 1852587357   34863559                        0 5.4745E+10 5.1405E+10         32
     64274               1        5.8         32         16          2     516765             1.6557E+10 3227470177 1788795487 1373070241 1854032856   34863580                        0 5.4745E+10 5.1405E+10         32
     64275               1        4.8         32         16          2     516765             1.6566E+10 3229356014 1789808403 1373921273 1855390515   34863600                        0 5.4745E+10 5.1405E+10         32
     64276               1        4.6         32         16          2     516765             1.6576E+10 3231311652 1790884940 1374778305 1856705408   34863621                        0 5.4745E+10 5.1405E+10         32
     64277               1          7         32         16          2     516765             1.6585E+10 3233616826 1792099926 1375760254 1858247147   34945744                        0 5.4745E+10 5.1405E+10         32
     64278               1        3.7         32         16          2     516765             1.6594E+10 3235833743 1793225277 1376736193 1859709962   35038003                        0 5.4745E+10 5.1405E+10         32
     64279               1        4.1         32         16          2     516765             1.6603E+10 3237772971 1794247398 1377624133 1861485648   35038025                        0 5.4745E+10 5.1405E+10         32
     64280               1        3.8         32         16          2     516765             1.6612E+10 3239759470 1795338965 1378495879 1862962921   35038044                        0 5.4745E+10 5.1405E+10         32
     64281               1        6.7         32         16          2     516765             1.6622E+10 3241851773 1796500271 1379402548 1864430169   35038067                        0 5.4745E+10 5.1405E+10         32
     64282               1        3.7         32         16          2     516765             1.6631E+10 3244064675 1797811722 1380280187 1865812345   35039584                        0 5.4745E+10 5.1405E+10         32
     64283               1        5.1         32         16          2     516765             1.6640E+10 3246187525 1799022199 1381169362 1867389359   35039606                        0 5.4745E+10 5.1405E+10         32
     64284               1        6.1         32         16          2     516765             1.6649E+10 3248615438 1800482437 1382110613 1869170625   35039625                        0 5.4745E+10 5.1405E+10         32
     64285               1          6         32         16          2     516765             1.6657E+10 3251736453 1802596155 1383088968 1870799884   35039651                        0 5.4745E+10 5.1405E+10         32
     64286               1        3.9         32         16          2     516765             1.6666E+10 3254193583 1803981172 1384135459 1872421426   35039675                        0 5.4745E+10 5.1405E+10         32
     64287               1        5.3         32         16          2     516765             1.6675E+10 3256796111 1805593107 1385084104 1873810776   35058896                        0 5.4745E+10 5.1405E+10         32
     64288               1        6.3         32         16          2     516765             1.6684E+10 3258979705 1806754687 1386010141 1875440740   35131029                        0 5.4745E+10 5.1405E+10         32
     64289               1        5.1         32         16          2     516765             1.6692E+10 3261834649 1808619708 1386971919 1877049963   35131393                        0 5.4745E+10 5.1412E+10         32
     64290               1          4         32         16          2     516765             1.6701E+10 3263967049 1809825421 1387875183 1878608101   35131414                        0 5.4745E+10 5.1412E+10         32
     64291               1        3.6         32         16          2     516765             1.6711E+10 3265889494 1810857705 1388743967 1879996790   35131436                        0 5.4745E+10 5.1412E+10         32
     64292               1        3.6         32         16          2     516765             1.6720E+10 3267798483 1811856280 1389632158 1881344618   35131456                        0 5.4745E+10 5.1412E+10         32
     64293               1        4.7         32         16          2     516765             1.6728E+10 3270902652 1813926544 1390636971 1882859354   35131478                        0 5.4745E+10 5.1412E+10         32
     64294               1        6.1         32         16          2     516765             1.6737E+10 3273010450 1815139501 1391510346 1884211311   35131497                        0 5.4745E+10 5.1412E+10         32
     64295               1          5         32         16          2     516765             1.6747E+10 3274869765 1816135448 1392353869 1885510874   35131517                        0 5.4745E+10 5.1412E+10         32
     64296               1        3.2         32         16          2     516765             1.6756E+10 3276770430 1817138102 1393230073 1886889281   35131537                        0 5.4745E+10 5.1412E+10         32
     64297               1          3         32         16          2     516765             1.6765E+10 3278872908 1818294797 1394150648 1888394102   35131559                        0 5.4745E+10 5.1418E+10         32
     64298               1        2.6         32         16          2     516765             1.6775E+10 3280845994 1819364786 1395032945 1889790402   35131582                        0 5.4745E+10 5.1423E+10         32
     64299               1        7.8         32         16          2     516765             1.6784E+10 3282694492 1820346911 1395878658 1891119476   35131602                        0 5.4745E+10 5.1423E+10         32
     64300               1        4.5         32         16          2     516765             1.6794E+10 3284598404 1821370887 1396737306 1892428557   35131622                        0 5.4745E+10 5.1423E+10         32
     64301               1        3.5         32         16          2     516765             1.6803E+10 3286765445 1822456803 1397711687 1893829561   35214018                        0 5.4745E+10 5.1423E+10         32
     64302               1         12         32         16          2     516765             1.6812E+10 3288855993 1823459220 1398685940 1895145321   35306365                        0 5.4745E+10 5.1423E+10         32
     64303               1        5.9         32         16          2     516765             1.6821E+10 3291374506 1824448806 1400187228 1896531420   35307931                        0 5.5203E+10 7.3074E+10         32
     64304               1        8.2         32         16          2     516765             1.6829E+10 3294064803 1825502111 1401797888 1897927688   35307958                        0 5.5986E+10 7.5453E+10         32
     64305               1        5.7         32         16          2     516765             1.6838E+10 3296697382 1826666005 1403238804 1899291952   35307985                        0 5.6589E+10 7.5954E+10         32
     64306               1          5         32         16          2     516765             1.6847E+10 3299217011 1827931114 1404470463 1900555771   35308012                        0 5.6725E+10 7.6027E+10         32
     64307               1        5.3         32         16          2     516765             1.6856E+10 3301500000 1828942887 1405717454 1901957861   35308039                        0 5.6877E+10 7.6146E+10         32
     64308               1        8.1         32         16          2     516765             1.6864E+10 3304225933 1830338307 1407019860 1903493055   35308060                        0 5.7126E+10 7.6318E+10         32
     64309               1        7.9         32         16          2     516765             1.6872E+10 3307972933 1832616321 1408444948 1906118229   35308089                        0 5.7451E+10 7.6555E+10         32
     64310               1        7.2         32         16          2     516765             1.6880E+10 3310933980 1834102418 1409891888 1907983644   35308119                        0 5.7554E+10 7.6617E+10         32
