   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
    215336               2        3.6         .8        4.4
    215337               1        3.6         .9        4.5
    215337               2        3.6         .8        4.4
    215338               1        3.6         .9        4.5
    215338               2        3.6         .8        4.4
    215339               1        3.6         .8        4.4
    215339               2        3.6         .8        4.4
    215340               1        3.6         .8        4.4
    215340               2        3.6         .8        4.4
    215341               1        3.6         .8        4.4
    215341               2        3.6         .8        4.4
    215342               1        3.6         .8        4.4
    215342               2        3.6         .8        4.4
    215343               1        3.6         .8        4.4
    215343               2        3.6         .8        4.4
    215344               1        3.6         .8        4.4
    215344               2        3.6         .8        4.4
    215345               1        3.6         .8        4.4
    215345               2        3.6         .8        4.4
    215346               1        3.6         .8        4.4
    215346               2        3.6         .8        4.4
    215347               1        3.6         .8        4.4
    215347               2        3.6         .8        4.4
    215348               1        3.6         .8        4.4
    215348               2        3.6         .8        4.4
    215349               1        3.6         .8        4.4
    215349               2        3.6         .8        4.4
    215350               1        3.6         .8        4.4
    215350               2        3.6         .8        4.4
    215351               1        3.6         .8        4.4
    215351               2        3.6         .8        4.4
    215352               1        3.6         .8        4.4
    215352               2        3.6         .8        4.4
    215353               1        3.6         .8        4.4
    215353               2        3.6         .8        4.4
    215354               1        3.6         .8        4.4
    215354               2        3.6         .8        4.4
    215355               1        3.6         .8        4.4
    215355               2        3.6         .8        4.4
    215356               1        3.6         .8        4.4
    215356               2        3.6         .8        4.4
    215357               1        3.6         .8        4.4
    215357               2        3.6         .8        4.4
    215358               1        3.6         .8        4.4
    215358               2        3.6         .8        4.4
    215359               1        3.6         .8        4.4
    215359               2        3.6         .8        4.4
    215360               1        3.6         .8        4.4
    215360               2        3.6         .8        4.4
    215361               1        3.6         .8        4.4
    215361               2        3.6         .8        4.4
    215362               1        3.6         .8        4.4
    215362               2        3.6         .8        4.4
    215363               1        3.6         .8        4.4
    215363               2        3.6         .8        4.4
    215364               1        3.6         .8        4.4
    215364               2        3.6         .8        4.4
    215365               1        3.6         .8        4.4
    215365               2        3.6         .8        4.4
    215366               1        3.6         .8        4.4
    215366               2        3.6         .7        4.3
    215367               1        3.6         .8        4.4
    215367               2        3.6         .7        4.3
    215368               1        3.6         .8        4.4
    215368               2        3.6         .7        4.3
    215369               1        3.6         .8        4.4
    215369               2        3.6         .7        4.3
    215370               1        3.6         .8        4.4
    215370               2        3.6         .8        4.4
    215371               1        3.6         .8        4.4
    215371               2        3.6         .8        4.4
    215372               1        3.6         .8        4.4
    215372               2        3.6         .8        4.4
    215373               1        3.6         .8        4.4
    215373               2        3.6         .8        4.4
    215374               1        3.6         .8        4.4
    215374               2        3.6         .8        4.4
