   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
    131430               1        1.7         .6        2.3
    131430               2        1.7         .4        2.1
    131431               1        1.7         .5        2.2
    131431               2        1.7         .4        2.1
    131432               1        1.7         .5        2.2
    131432               2        1.7         .4        2.1
    131433               1        1.7         .5        2.2
    131433               2        1.7         .4        2.1
    131434               1        1.7         .5        2.2
    131434               2        1.7         .4        2.1
    131435               1        1.7         .5        2.2
    131435               2        1.7         .4        2.1
    131436               1        1.7         .5        2.2
    131436               2        1.7         .4        2.1
    131437               1        1.7         .5        2.2
    131437               2        1.7         .4        2.1
    131438               1        1.7         .5        2.2
    131438               2        1.7         .4        2.1
    131439               1        1.7         .5        2.2
    131439               2        1.7         .4        2.1
    131440               1        1.7         .5        2.2
    131440               2        1.7         .4        2.1
    131441               1        1.7         .5        2.2
    131441               2        1.7         .4        2.1
    131442               1        1.7         .5        2.2
    131442               2        1.7         .4        2.1
    131443               1        1.7         .5        2.2
    131443               2        1.7         .4        2.1
    131444               1        1.7         .5        2.2
    131444               2        1.7         .4        2.1
    131445               1        1.7         .5        2.2
    131445               2        1.7         .4        2.1
    131446               1        1.7         .5        2.2
    131446               2        1.7         .4        2.1
    131447               1        1.7         .5        2.2
    131447               2        1.7         .4        2.1
    131448               1        1.7         .5        2.2
    131448               2        1.7         .4        2.1
    131449               1        1.7         .5        2.2
    131449               2        1.7         .4        2.1
    131450               1        1.7         .5        2.2
    131450               2        1.7         .4        2.1
    131451               1        1.7         .5        2.2
    131451               2        1.7         .4        2.1
    131452               1        1.7         .5        2.2
    131452               2        1.7         .4        2.1
    131453               1        1.7         .5        2.2
    131453               2        1.7         .4        2.1
    131454               1        1.7         .5        2.2
    131454               2        1.7         .4        2.1
    131455               1        1.7         .5        2.2
    131455               2        1.7         .4        2.1
    131456               1        1.7         .5        2.2
    131456               2        1.7         .4        2.1
    131457               1        1.7         .5        2.2
    131457               2        1.7         .4        2.1
    131458               1        1.7         .5        2.2
    131458               2        1.7         .4        2.1
    131459               1        1.7         .5        2.2
    131459               2        1.7         .4        2.1
    131460               1        1.7         .5        2.2
    131460               2        1.7         .4        2.1
    131461               1        1.7         .5        2.2
    131461               2        1.7         .4        2.1
    131462               1        1.7         .5        2.2
    131462               2        1.7         .4        2.1
    131463               1        1.7         .5        2.2
    131463               2        1.7         .4        2.1
    131464               1        1.7         .5        2.2
    131464               2        1.7         .4        2.1
    131465               1        1.7         .5        2.2
    131465               2        1.7         .4        2.1
    131466               1        1.7         .5        2.2
    131466               2        1.7         .4        2.1
    131467               1        1.7         .5        2.2
    131467               2        1.7         .4        2.1
    131468               1        1.7         .5        2.2
    131468               2        1.7         .4        2.1
    131469               1        1.7         .5        2.2
    131469               2        1.7         .4        2.1
    131470               1        1.7         .5        2.2
    131470               2        1.7         .4        2.1
    131471               1        1.7         .5        2.2
    131471               2        1.7         .4        2.1
    131472               1        1.7         .5        2.2
    131472               2        1.7         .4        2.1
    131473               1        1.7         .5        2.2
    131473               2        1.7         .4        2.1
    131474               1        1.7         .5        2.2
    131474               2        1.7         .4        2.1
    131475               1        1.7         .5        2.2
    131475               2        1.7         .4        2.1
    131476               1        1.7         .5        2.2
    131476               2        1.7         .4        2.1
    131477               1        1.7         .5        2.2
    131477               2        1.7         .4        2.1
    131478               1        1.7         .5        2.2
    131478               2        1.7         .5        2.2
    131479               1        1.7         .5        2.2
    131479               2        1.7         .4        2.1
    131480               1        1.7         .5        2.2
    131480               2        1.7         .4        2.1
    131481               1        1.7         .5        2.2
    131481               2        1.7         .4        2.1
    131482               1        1.7         .5        2.2
    131482               2        1.7         .4        2.1
    131483               1        1.7         .5        2.2
    131483               2        1.7         .4        2.1
    131484               1        1.7         .5        2.2
    131484               2        1.7         .4        2.1
    131485               1        1.7         .5        2.2
    131485               2        1.7         .4        2.1
    131486               1        1.7         .5        2.2
    131486               2        1.7         .4        2.1
    131487               1        1.7         .5        2.2
    131487               2        1.7         .4        2.1
    131488               1        1.7         .5        2.2
    131488               2        1.7         .4        2.1
    131489               1        1.7         .5        2.2
    131489               2        1.7         .4        2.1
    131490               1        1.7         .5        2.2
    131490               2        1.7         .4        2.1
    131491               1        1.7         .5        2.2
    131491               2        1.7         .4        2.1
    131492               1        1.7         .5        2.2
    131492               2        1.7         .4        2.1
    131493               1        1.7         .5        2.2
    131493               2        1.7         .4        2.1
    131494               1        1.7         .5        2.2
    131494               2        1.7         .4        2.1
    131495               1        1.7         .5        2.2
    131495               2        1.7         .4        2.1
    131496               1        1.7         .5        2.2
    131496               2        1.7         .4        2.1
    131497               1        1.7         .5        2.2
    131497               2        1.7         .4        2.1
    131498               1        1.7         .5        2.2
    131498               2        1.7         .4        2.1
    131499               1        1.7         .5        2.2
    131499               2        1.7         .4        2.1
    131500               1        1.7         .5        2.2
    131500               2        1.7         .4        2.1
    131501               1        1.7         .5        2.2
    131501               2        1.7         .4        2.1
    131502               1        1.7         .5        2.2
    131502               2        1.7         .4        2.1
    131503               1        1.7         .5        2.2
    131503               2        1.7         .4        2.1
    131504               1        1.7         .5        2.2
    131504               2        1.7         .4        2.1
    131505               1        1.7         .5        2.2
    131505               2        1.7         .4        2.1
    131506               1        1.7         .5        2.2
    131506               2        1.7         .4        2.1
    131507               1        1.7         .5        2.2
    131507               2        1.7         .4        2.1
    131508               1        1.7         .5        2.2
    131508               2        1.7         .4        2.1
    131509               1        1.7         .5        2.2
    131509               2        1.7         .4        2.1
    131510               1        1.7         .5        2.2
    131510               2        1.7         .4        2.1
    131511               1        1.7         .5        2.2
    131511               2        1.7         .4        2.1
    131512               1        1.7         .5        2.2
    131512               2        1.7         .4        2.1
    131513               1        1.7         .5        2.2
    131513               2        1.7         .4        2.1
    131514               1        1.7         .5        2.2
    131514               2        1.7         .4        2.1
    131515               1        1.7         .5        2.2
    131515               2        1.7         .4        2.1
    131516               1        1.7         .5        2.2
    131516               2        1.7         .4        2.1
    131517               1        1.7         .5        2.2
    131517               2        1.7         .4        2.1
    131518               1        1.7         .5        2.2
    131518               2        1.7         .4        2.1
    131519               1        1.7         .6        2.3
    131519               2        1.7         .4        2.1
    131520               1        1.7         .5        2.2
    131520               2        1.7         .4        2.1
    131521               1        1.7         .5        2.2
    131521               2        1.7         .4        2.1
    131522               1        1.7         .5        2.2
    131522               2        1.7         .4        2.1
    131523               1        1.7         .5        2.2
    131523               2        1.7         .4        2.1
    131524               1        1.7         .5        2.2
    131524               2        1.7         .4        2.1
    131525               1        1.7         .5        2.2
    131525               2        1.7         .4        2.1
    131526               1        1.7         .5        2.2
    131526               2        1.7         .4        2.1
    131527               1        1.7         .5        2.2
    131527               2        1.7         .4        2.1
    131528               1        1.7         .5        2.2
    131528               2        1.7         .4        2.1
    131529               1        1.7         .5        2.2
    131529               2        1.7         .4        2.1
    131530               1        1.7         .5        2.2
    131530               2        1.7         .4        2.1
    131531               1        1.7         .5        2.2
    131531               2        1.7         .4        2.1
    131532               1        1.7         .5        2.2
    131532               2        1.7         .4        2.1
    131533               1        1.7         .5        2.2
    131533               2        1.7         .4        2.1
    131534               1        1.7         .5        2.2
    131534               2        1.7         .4        2.1
    131535               1        1.7         .5        2.2
    131535               2        1.7         .4        2.1
    131536               1        1.7         .5        2.2
    131536               2        1.7         .4        2.1
    131537               1        1.7         .5        2.2
    131537               2        1.7         .4        2.1
    131538               1        1.7         .5        2.2
    131538               2        1.7         .4        2.1
    131539               1        1.7         .5        2.2
    131539               2        1.7         .4        2.1
    131540               1        1.7         .5        2.2
    131540               2        1.7         .4        2.1
    131541               1        1.7         .5        2.2
    131541               2        1.7         .4        2.1
    131542               1        1.7         .5        2.2
    131542               2        1.7         .4        2.1
    131543               1        1.7         .5        2.2
    131543               2        1.7         .4        2.1
    131544               1        1.7         .5        2.2
    131544               2        1.7         .4        2.1
    131545               1        1.7         .5        2.2
    131545               2        1.7         .4        2.1
    131546               1        1.7         .5        2.2
    131546               2        1.7         .4        2.1
    131547               1        1.7         .5        2.2
    131547               2        1.7         .4        2.1
    131548               1        1.7         .5        2.2
    131548               2        1.7         .4        2.1
    131549               1        1.7         .5        2.2
    131549               2        1.7         .4        2.1
    131550               1        1.7         .5        2.2
    131550               2        1.7         .4        2.1
    131551               2        1.7         .4        2.1
    131552               2        1.7         .4        2.1
    131553               2        1.7         .4        2.1
    131554               2        1.7         .4        2.1
    131555               2        1.7         .4        2.1
    131556               2        1.7         .4        2.1
    131557               2        1.7         .4        2.1
    131558               2        1.7         .4        2.1
    131559               2        1.7         .4        2.1
    131560               2        1.7         .4        2.1
    131561               2        1.7         .4        2.1
    131562               2        1.7         .4        2.1
    131563               2        1.7         .4        2.1
    131564               2        1.7         .4        2.1
    131565               2        1.7         .4        2.1
    131566               2        1.7         .4        2.1

~~END-MEMORY~~
Elapsed: 00:00:00.69



~~BEGIN-MEMORY-SGA-ADVICE~~

   SNAP_ID INSTANCE_NUMBER SGA_TARGET_GB SIZE_FACTOR ESTD_PHYSICAL_READS LEAD_READ_DIFF
---------- --------------- ------------- ----------- ------------------- --------------
    131241               1             1          .5            16825992       10311732
    131241               1           1.5         .75             6514260        3372738
    131241               1             2           1             3141522        1677259
    131241               1             4           2             1464263              0
    131241               2             1          .5             5906939       -1009930
    131241               2           1.5         .75             6916869        3256375
    131241               2             2           1             3660494              0
    131241               2             4           2             3660494              0
    131289               1             1          .5            17287473       10529499
    131289               1           1.5         .75             6757974        3477245
    131289               1             2           1             3280729        1722055
    131289               1             4           2             1558674              0
    131289               2             1          .5             5964689       -1029549
    131289               2           1.5         .75             6994238        3315964
    131289               2             2           1             3678274              0
    131289               2             4           2             3678274              0
    131305               1             1          .5            17296109       10541711
    131305               1           1.5         .75             6754398        3468226
    131305               1             2           1             3286172        1724912
    131305               1             4           2             1561260              0
