   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     35901               1        1.3         .3        1.6
     35902               1        1.3         .3        1.6
     35903               1        1.3         .3        1.6
     35904               1        1.3         .3        1.6
     35905               1        1.3         .3        1.6
     35906               1        1.3         .3        1.6
     35907               1        1.3         .3        1.6
     35908               1        1.3         .3        1.6
     35909               1        1.3         .3        1.6
     35910               1        1.3         .3        1.6
     35911               1        1.3         .3        1.6
     35912               1        1.3         .3        1.6
     35913               1        1.3         .3        1.6
     35914               1        1.3         .3        1.6
     35915               1        1.3         .3        1.6
     35916               1        1.3         .3        1.6
     35917               1        1.3         .3        1.6

~~END-MEMORY~~
Elapsed: 00:00:00.14



~~BEGIN-MEMORY-SGA-ADVICE~~

   SNAP_ID INSTANCE_NUMBER SGA_TARGET_GB SIZE_FACTOR ESTD_PHYSICAL_READS LEAD_READ_DIFF
---------- --------------- ------------- ----------- ------------------- --------------
     35718               1           1.5           1            13424001              0
     35718               1           2.2         1.5            13424001         549042
     35718               1           2.9           2            12874959              0
     35738               1           1.5           1            13473792              0
     35738               1           2.2         1.5            13473792         551078
     35738               1           2.9           2            12922714              0
     35762               1           1.5           1            13546721              0
     35762               1           2.2         1.5            13546721         556770
     35762               1           2.9           2            12989951              0
     35786               1           1.5           1            13616974              0
     35786               1           2.2         1.5            13616974         561019
     35786               1           2.9           2            13055955              0
     35790               1           1.5           1            13656398              0
     35790               1           2.2         1.5            13656398         564009
     35790               1           2.9           2            13092389              0
     35810               1           1.5           1            13710261              0
     35810               1           1.8        1.25            13710261         567605
     35810               1           2.9           2            13142656              0
     35834               1           1.5           1            13795939              0
     35834               1           1.8        1.25            13795939         578050
     35834               1           2.9           2            13217889              0
     35886               1           1.5           1            15045899              0
     35886               1           1.8        1.25            15045899         598827
     35886               1           2.9           2            14447072              0
     35906               1           1.5           1            15093203         600709
     35906               1           2.9           2            14492494              0
     35910               1           1.5           1            15147008         604366
     35910               1           2.9           2            14542642              0

~~END-MEMORY-SGA-ADVICE~~
Elapsed: 00:00:00.25



~~BEGIN-MEMORY-PGA-ADVICE~~

   SNAP_ID INSTANCE_NUMBER PGA_TARGET_GB SIZE_FACTOR ESTD_EXTRA_MB_RW LEAD_SIZE_DIFF_MB ESTD_PGA_CACHE_HIT_PERCENTAGE
---------- --------------- ------------- ----------- ---------------- ----------------- -----------------------------
     35718               1            .2        .125          44400.2           40907.6                            95
     35718               1            .5         .25           3492.6             452.2                           100
     35718               1             2           1           3040.5              2446                           100
     35718               1          15.6           8            594.5                 0                           100
     35738               1            .2        .125          44802.2           41292.8                            95
     35738               1            .5         .25           3509.4             468.9                           100
     35738               1             2           1           3040.5              2446                           100
     35738               1          15.6           8            594.5                 0                           100
     35762               1            .2        .125          45342.4             41833                            95
     35762               1            .5         .25           3509.4             468.9                           100
     35762               1             2           1           3040.5              2446                           100
     35762               1          15.6           8            594.5                 0                           100
     35786               1            .2        .125            46133           42606.9                            95
     35786               1            .5         .25           3526.1             485.6                           100
     35786               1             2           1           3040.5              2446                           100
     35786               1          15.6           8            594.5                 0                           100
     35790               1            .2        .125          46299.2           42773.1                            95
     35790               1            .5         .25           3526.1             485.6                           100
     35790               1             2           1           3040.5              2446                           100
     35790               1          15.6           8            594.5                 0                           100
     35810               1            .2        .125          46918.2           43380.3                            95
     35810               1            .5         .25             3538             497.5                           100
     35810               1             2           1           3040.5              2446                           100
     35810               1          15.6           8            594.5                 0                           100
     35834               1            .2        .125          47407.4           43869.4                            95
     35834               1            .5         .25             3538             497.5                           100
     35834               1             2           1           3040.5              2446                           100
     35834               1          15.6           8            594.5                 0                           100
     35886               1            .2        .125          48673.5           45128.7                            95
     35886               1            .5         .25           3544.8             504.4                           100
     35886               1             2           1           3040.5              2446                           100
     35886               1          15.6           8            594.5                 0                           100
     35906               1            .2        .125          48878.6           45319.2                            95
     35906               1            .5         .25           3559.4               519                           100
     35906               1             2           1           3040.5              2446                           100
     35906               1          15.6           8            594.5                 0                           100
     35910               1            .2        .125          49097.8           45538.3                            95
     35910               1            .5         .25           3559.4               519                           100
     35910               1             2           1           3040.5              2446                           100
     35910               1          15.6           8            594.5                 0                           100

~~END-MEMORY-PGA-ADVICE~~
Elapsed: 00:00:00.16



~~BEGIN-SIZE-ON-DISK~~

   SNAP_ID    SIZE_GB
---------- ----------
     35737      36.08
     35761      36.08
     35785      36.08
     35809      36.08
     35833      36.08
