   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     46483               1        9.1         32         16          2     774718              865898015  249613937  147444934   96292633  163060547     747162                        0          0          0         32
     46484               1       11.6         32         16          2     774718              874779697  251998746  148822366   97251809  164659830     747165                        0          0          0         32
     46485               1         16         32         16          2     774718              883371872  254500320  150297616   98222766  166514773     747169                        0          0          0         32
     46486               1       21.1         32         16          2     774718              891873409  257267031  151955327   99272267  168189774     754467                        0          0          0         32
     46487               1        8.3         32         16          2     774718              900779181  259631049  153333172  100211445  169629279     754470                        0          0          0         32
     46488               1          7         32         16          2     774718              909716091  261956521  154682587  101142834  170989952     754472                        0          0          0         32
     46489               1        5.1         32         16          2     774718              918423124  264495504  156105227  102217417  172223059     754476                        0          0          0         32
     46490               1        4.6         32         16          2     774718              927182107  266795814  157423668  103157680  173413863     754482                        0          0          0         32
     46491               1        7.9         32         16          2     774718              936252319  268967957  158661397  104051236  174515586     754484                        0          0          0         32
     46492               1        8.8         32         16          2     774718              945301157  271165150  159910935  104956068  175717713     754488                        0          0          0         32
     46493               1        9.7         32         16          2     774718              953952745  273769168  161510262  105913164  177105392     754493                        0          0          0         32
     46494               1        8.4         32         16          2     774718              962403801  276567998  163203602  106924990  178543108     799798                        0          0          0         32
     46495               1          6         32         16          2     774718              970589151  279441040  164826591  107973812  179866913     950544                        0          0          0         32
     46496               1        9.3         32         16          2     774718              979291572  281972512  166357160  108925233  181230490     950546                        0          0          0         32
     46497               1       12.7         32         16          2     774718              987583658  284941060  168263901  109929510  182913218     950551                        0          0          0         32
     46498               1         10         32         16          2     774718              995627819  288134586  170345807  110987584  184533900     950556                        0          0          0         32
     46499               1        9.2         32         16          2     774718             1004170085  290850941  172050621  111953152  185991840     950561                        0          0          0         32
     46500               1        8.2         32         16          2     774718             1012603370  293490443  173708127  112892276  187409227     950565                        0          0          0         32
     46501               1        8.4         32         16          2     774718             1021132199  296210207  175410255  113864287  188841584     950569                        0          0          0         32
     46502               1        7.6         32         16          2     774718             1029330375  299262041  177345167  114929710  190512512     950573                        0          0          0         32
     46503               1        8.5         32         16          2     774718             1038016609  301826709  178833229  115946263  191991996     950574                        0          0          0         32
     46504               1       12.3         32         16          2     774718             1046621093  304285368  180286679  116901375  193508511     950578                        0          0          0         32
     46505               1       13.1         32         16          2     774718             1054714859  307459612  182271814  118027874  195850281     950582                        0          0          0         32
     46506               1        9.7         32         16          2     774718             1062913045  310539808  184187735  119133870  197679630     950588                        0          0          0         32
     46507               1        9.6         32         16          2     774718             1071711792  312983816  185593759  120126789  199026850     950594                        0          0          0         32
     46508               1        8.3         32         16          2     774718             1080322299  315428671  187008789  121109610  200411386     950598                        0          0          0         32
     46509               1        9.5         32         16          2     774718             1088852733  318138923  188627272  122145906  202031578     950599                        0          0          0         32
     46510               1       10.8         32         16          2     774718             1097485458  320751606  190173813  123157892  203510133     957535                        0          0          0         32
     46511               1        8.7         32         16          2     774718             1106205050  323098752  191525016  124109685  204879902     957540                        0          0          0         32
     46512               1       22.2         32         16          2     774718             1115036985  325493934  192904879  125079584  206238920     957544                        0          0          0         32
     46513               1       25.6         32         16          2     774718             1123463187  328303240  194511047  126235273  207680466     957549                        0          0          0         32
     46514               1       22.6         32         16          2     774718             1130892073  332145496  197150686  127382633  209402539     957555                        0          0          0         32
     46515               1       11.3         32         16          2     774718             1139402852  334679353  198694638  128329143  210869430     957556                        0          0          0         32
     46516               1       10.4         32         16          2     774718             1148198604  337117467  200127493  129290952  212286115     957560                        0          0          0         32
     46517               1        8.3         32         16          2     774718             1156917096  339659171  201639809  130274698  213758746     957565                        0          0          0         32
     46518               1       10.1         32         16          2     774718             1165327439  342294715  203167640  131295198  215278910     997344                        0          0          0         32
     46519               1        9.5         32         16          2     774718             1173780782  345068492  204669607  132368730  216740005    1150177                        0          0          0         32
     46520               1       11.4         32         16          2     774718             1182549080  347528470  206116128  133335740  218220322    1150182                        0          0          0         32
     46521               1       12.7         32         16          2     774718             1191086478  350052075  207587998  134335018  219828056    1150186                        0          0          0         32
     46522               1       44.5         32         16          2     774718             1199680093  352701110  209178559  135346137  221387007    1150189                        0          0          0         32
     46523               1       17.2         32         16          2     774718             1208419200  355195432  210650835  136324890  222840455    1150193                        0          0          0         32
     46524               1       11.2         32         16          2     774718             1217000859  357668615  212097336  137307562  224321910    1150198                        0          0          0         32
     46525               1        9.3         32         16          2     774718             1225805356  360092798  213498890  138285852  225685239    1150202                        0          0          0         32
     46526               1       11.3         32         16          2     774718             1234428924  362686886  215014926  139316389  227116472    1150207                        0          0          0         32
     46527               1       21.6         32         16          2     774718             1243144554  365013558  216361243  140254649  228379650    1150212                        0          0          0         32
     46528               1        9.7         32         16          2     774718             1251917665  367455837  217788076  141225490  229701230    1150216                        0          0          0         32
     46529               1       11.6         32         16          2     774718             1260148711  370455184  219651125  142309829  231640137    1150219                        0          0          0         32
     46530               1       12.9         32         16          2     774718             1268516386  373324856  221396923  143383816  234035924    1150224                        0          0          0         32
     46531               1         15         32         16          2     774718             1277088059  375788683  222818237  144381672  235651818    1150229                        0          0          0         32
     46532               1        9.8         32         16          2     774718             1285842452  378275096  224264552  145376739  237086822    1150235                        0          0          0         32
     46533               1       17.5         32         16          2     774718             1294108219  381234505  226070064  146478582  238796296    1150239                        0          0          0         32
     46534               1        3.1         32         16          2     774718                1805101     247952     127694     116711      97646          3                        0          0          0         32
     46535               1        2.8         32         16          2     774718               16379875    2138900    1132182     974975     891362          7                        0          0          0         32
     46536               1        8.2         32         16          2     774718               26099673    3449255    1824010    1573141    1629235         12                        0          0          0         32
     46537               1        2.6         32         16          2     774718               35663428    5126466    2844459    2207097    2217194         16                        0          0          0         32
     46538               1          3         32         16          2     774718               45208858    6806561    3886113    2823217    2821504         19                        0          0          0         32
     46539               1        9.8         32         16          2     774718               54106470    9053156    5102477    3829577    3315714         23                        0          0          0         32
     46540               1       16.6         32         16          2     774718               62157787   11937149    6512049    5248503    3747989      30990                        0          0          0         32
     46541               1        8.8         32         16          2     774718               70270492   14929433    7981736    6742426    4148859      35820                        0          0          0         32
     46542               1        5.5         32         16          2     774718               78060502   18100863    9465333    8407690    4526946      35822                        0          0          0         32
     46543               1       51.7         32         16          2     774718               85971273   21324601   10985157   10088428    4931953      35827                        0          0          0         32
     46544               1        9.2         32         16          2     774718               93757084   24494130   12478503   11742330    5316293      35830                        0          0          0         32
     46545               1       86.1         32         16          2     774718              101661163   27729285   13996102   13436450    5697801      35832                        0          0          0         32
     46546               1        9.2         32         16          2     774718              109421618   30914199   15488258   15106709    6076299      35836                        0          0          0         32
     46547               1       49.3         32         16          2     774718                 840300    1226428     852429     361672     305179          0                        0          0          0         32
     46548               1       12.4         32         16          2     774718                6515709   12609936    9876506    2530875    2119039          6                        0          0          0         32
     46549               1        8.9         32         16          2     774718               15407004   15042567   11352521    3443701    3667494         10                        0          0          0         32
     46550               1        7.3         32         16          2     774718               24897425   16867895   12379496    4206900    4826228         16                        0          0          0         32
     46551               1       12.5         32         16          2     774718               34292769   18789890   13479698    4987625    6160066         21                        0          0          0         32
     46552               1        9.9         32         16          2     774718               43436755   20969255   14799559    5799953    7750960         26                        0          0          0         32
     46553               1       11.2         32         16          2     774718               52497279   23233036   16150738    6661900    9286404       7323                        0          0          0         32
     46554               1        8.1         32         16          2     774718               61938524   25108091   17226252    7423651   10554789       7326                        0          0          0         32
     46555               1        7.9         32         16          2     774718               70974132   27394351   18505842    8389993   11872791       7330                        0          0          0         32
     46556               1        7.2         32         16          2     774718               80323833   29361877   19650119    9173477   13145837       7335                        0          0          0         32
     46557               1        8.7         32         16          2     774718               89533955   31461103   20866956   10013269   14492236       7339                        0          0          0         32
     46558               1       10.6         32         16          2     774718               98994190   33309514   21926524   10763742   15684738       7344                        0          0          0         32
     46559               1        8.1         32         16          2     774718              108199028   35226538   23048123   11518415   17039826       7347                        0          0          0         32
     46560               1        8.8         32         16          2     774718              117563916   37171515   24178033   12291220   18374920       7351                        0          0          0         32
     46561               1        7.4         32         16          2     774718              126709525   39333930   25386703   13149705   19729621      54357                        0          0          0         32
     46562               1        7.1         32         16          2     774718              135739060   41621439   26592536   14029201   21169259     210314                        0          0          0         32
     46563               1         11         32         16          2     774718              145166143   43502286   27659184   14801303   22459809     210318                        0          0          0         32
     46564               1        9.3         32         16          2     774718              154580906   45394692   28720754   15585624   23915296     210320                        0          0          0         32
     46565               1          9         32         16          2     774718              163934702   47350186   29822782   16395203   25329675     210324                        0          0          0         32
