   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     47849               2             5           1              247914            694
     47849               2           5.6       1.125              247220           7239
     47849               2            10           2              239981              0

~~END-MEMORY-SGA-ADVICE~~
Elapsed: 00:00:00.15



~~BEGIN-MEMORY-PGA-ADVICE~~

   SNAP_ID INSTANCE_NUMBER PGA_TARGET_GB SIZE_FACTOR ESTD_EXTRA_MB_RW LEAD_SIZE_DIFF_MB ESTD_PGA_CACHE_HIT_PERCENTAGE
---------- --------------- ------------- ----------- ---------------- ----------------- -----------------------------
     47754               1            .2        .125          76185.5           11153.8                            89
     47754               1            .5         .25          65031.7           65031.7                            90
     47754               1             2           1                0                 0                           100
     47754               1          15.6           8                0                 0                           100
     47754               2            .2        .125           3328.7            3328.7                            91
     47754               2             2           1                0                 0                           100
     47754               2          15.6           8                0                 0                           100
     47773               1            .2        .125          77242.3           11153.8                            89
     47773               1            .5         .25          66088.5           66088.5                            90
     47773               1             2           1                0                 0                           100
     47773               1          15.6           8                0                 0                           100
     47773               2            .2        .125           3974.5            3974.5                            91
     47773               2             2           1                0                 0                           100
     47773               2          15.6           8                0                 0                           100
     47778               1            .2        .125            77699           11153.8                            89
     47778               1            .5         .25          66545.2           66545.2                            90
     47778               1             2           1                0                 0                           100
     47778               1          15.6           8                0                 0                           100
     47778               2            .2        .125             4154              4154                            91
     47778               2             2           1                0                 0                           100
     47778               2          15.6           8                0                 0                           100
     47797               1            .2        .125            79116           11153.8                            89
     47797               1            .5         .25          67962.2           67962.2                            90
     47797               1             2           1                0                 0                           100
     47797               1          15.6           8                0                 0                           100
     47797               2            .2        .125           4414.8            4414.8                            91
     47797               2             2           1                0                 0                           100
     47797               2          15.6           8                0                 0                           100
     47802               1            .2        .125          79559.1           11153.8                            89
     47802               1            .5         .25          68405.3           68405.3                            90
     47802               1             2           1                0                 0                           100
     47802               1          15.6           8                0                 0                           100
     47802               2            .2        .125           4688.6            4688.6                            91
